"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
05,"Burlington",4930,"Southampton Twp",840,"'","Total Grants and Entitlements",729809.00,364258.00,1758929.00
05,"Burlington",4930,"Southampton Twp",860,"'40-1210","Local Tax Levy",477126.00,525850.00,500000.00
05,"Burlington",4930,"Southampton Twp",885,"'","Total Revenues from Local Sources",477126.00,525850.00,500000.00
05,"Burlington",4930,"Southampton Twp",895,"'","Total Local Repayment of Debt",477126.00,525850.00,500000.00
05,"Burlington",4930,"Southampton Twp",930,"'","Actual Revenues (Over)/Under Expenditures",90762.00,0.00,0.00
05,"Burlington",4930,"Southampton Twp",935,"'","Total Repayment of Debt",567888.00,525850.00,500000.00
05,"Burlington",4930,"Southampton Twp",1000,"'","Total Revenues/Sources",15651026.00,17523778.00,18293309.00
05,"Burlington",4930,"Southampton Twp",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",0.00,0.00,238590.00
05,"Burlington",4930,"Southampton Twp",1010,"'","Total Revenues/Sources Net of Transfers",15651026.00,17523778.00,18054719.00
05,"Burlington",5010,"Springfield Twp",100,"'10-1210","Local Tax Levy-Base Budget",3545194.00,3464391.00,3672254.00
05,"Burlington",5010,"Springfield Twp",114,"'10-121x","Total Tax Levy",3545194.00,3464391.00,3672254.00
05,"Burlington",5010,"Springfield Twp",190,"'10-1300","Total Tuition",54463.00,20000.00,40000.00
05,"Burlington",5010,"Springfield Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",61243.00,71302.00,92000.00
05,"Burlington",5010,"Springfield Twp",320,"'10-1XXX","Interest Earned On Current Expense Emergency Reserve",53210.00,30.00,30.00
05,"Burlington",5010,"Springfield Twp",330,"'10-1XXX","Interest Earned on Maintenance Reserve",5815.00,150.00,150.00
05,"Burlington",5010,"Springfield Twp",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",1880.00,150.00,10000.00
05,"Burlington",5010,"Springfield Twp",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",30.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",370,"'","Total Revenues from Local Sources",3721835.00,3556023.00,3814434.00
05,"Burlington",5010,"Springfield Twp",420,"'10-3121","Categorical Transportation Aid",139769.00,139769.00,177639.00
05,"Burlington",5010,"Springfield Twp",430,"'10-3131","Extraordinary Aid",12713.00,26150.00,0.00
05,"Burlington",5010,"Springfield Twp",440,"'10-3132","Categorical Special Education Aid",241061.00,242749.00,514663.00
05,"Burlington",5010,"Springfield Twp",460,"'10-3176","Equalization Aid",390227.00,390227.00,18033.00
05,"Burlington",5010,"Springfield Twp",470,"'10-3177","Categorical Security Aid",22357.00,22357.00,60914.00
05,"Burlington",5010,"Springfield Twp",500,"'10-3XXX","Other State Aids",4550.00,0.00,4960.00
05,"Burlington",5010,"Springfield Twp",520,"'","Total Revenues from State Sources",810677.00,821252.00,776209.00
05,"Burlington",5010,"Springfield Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,950312.00,251657.00
05,"Burlington",5010,"Springfield Twp",710,"'","Adjustment for Prior Year Encumbrances",0.00,5813.00,0.00
05,"Burlington",5010,"Springfield Twp",715,"'","Actual Revenues (Over)/Under Expenditures",440231.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",720,"'","Total Operating Budget",4972743.00,5333400.00,4842300.00
05,"Burlington",5010,"Springfield Twp",737,"'20-1760","Student Activity Fund Revenue",29369.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",740,"'20-1XXX","Other Revenue from Local Sources",2000.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",745,"'20-1XXX","Total Revenues from Local Sources",31369.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",775,"'20-4411-4416","Title I",30588.00,45752.00,36602.00
05,"Burlington",5010,"Springfield Twp",780,"'20-4451-4455","Title II",4580.00,6703.00,5362.00
05,"Burlington",5010,"Springfield Twp",790,"'20-4471-4474","Title IV",10000.00,10000.00,8000.00
05,"Burlington",5010,"Springfield Twp",803,"'20-4409","Arp-Idea Preschool",5523.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",86319.00,91842.00,73474.00
05,"Burlington",5010,"Springfield Twp",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",25924.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",28251.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",33838.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",26216.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",814,"'20-4540","Arp-ESSER",117919.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",825,"'20-4XXX","Other",38783.00,0.00,20000.00
05,"Burlington",5010,"Springfield Twp",830,"'","Total Revenues from Federal Sources",407941.00,154297.00,143438.00
05,"Burlington",5010,"Springfield Twp",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",-9086.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",840,"'","Total Grants and Entitlements",430224.00,154297.00,143438.00
05,"Burlington",5010,"Springfield Twp",860,"'40-1210","Local Tax Levy",284118.00,283794.00,286107.00
05,"Burlington",5010,"Springfield Twp",865,"'40-1510","Interest on Investments",64.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",875,"'40-1XXX","Miscellaneous",64.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",885,"'","Total Revenues from Local Sources",284182.00,283794.00,286107.00
05,"Burlington",5010,"Springfield Twp",892,"'40-303","Budgeted Fund Balance",0.00,0.00,2137.00
05,"Burlington",5010,"Springfield Twp",895,"'","Total Local Repayment of Debt",284182.00,283794.00,288244.00
05,"Burlington",5010,"Springfield Twp",930,"'","Actual Revenues (Over)/Under Expenditures",-64.00,0.00,0.00
05,"Burlington",5010,"Springfield Twp",935,"'","Total Repayment of Debt",284118.00,283794.00,288244.00
05,"Burlington",5010,"Springfield Twp",1000,"'","Total Revenues/Sources",5687085.00,5771491.00,5273982.00
05,"Burlington",5010,"Springfield Twp",1010,"'","Total Revenues/Sources Net of Transfers",5687085.00,5771491.00,5273982.00
05,"Burlington",5130,"Tabernacle Twp",100,"'10-1210","Local Tax Levy-Base Budget",8749002.00,9268645.00,9837782.00
05,"Burlington",5130,"Tabernacle Twp",114,"'10-121x","Total Tax Levy",8749002.00,9268645.00,9837782.00
05,"Burlington",5130,"Tabernacle Twp",190,"'10-1300","Total Tuition",60142.00,95000.00,90000.00
05,"Burlington",5130,"Tabernacle Twp",250,"'10-1420-1440","Transportation Fees from Other Local Education Authorities",28422.00,85000.00,50000.00
05,"Burlington",5130,"Tabernacle Twp",260,"'10-1910","Rents and Royalties",17000.00,25000.00,30000.00
05,"Burlington",5130,"Tabernacle Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",479315.00,195828.00,195000.00
05,"Burlington",5130,"Tabernacle Twp",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,1000.00,1000.00
05,"Burlington",5130,"Tabernacle Twp",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",0.00,5500.00,5500.00
05,"Burlington",5130,"Tabernacle Twp",370,"'","Total Revenues from Local Sources",9333881.00,9675973.00,10209282.00
05,"Burlington",5130,"Tabernacle Twp",420,"'10-3121","Categorical Transportation Aid",344597.00,344597.00,527784.00
05,"Burlington",5130,"Tabernacle Twp",430,"'10-3131","Extraordinary Aid",133566.00,170000.00,200000.00
05,"Burlington",5130,"Tabernacle Twp",440,"'10-3132","Categorical Special Education Aid",543635.00,543635.00,884257.00
05,"Burlington",5130,"Tabernacle Twp",460,"'10-3176","Equalization Aid",1687151.00,1406706.00,748776.00
05,"Burlington",5130,"Tabernacle Twp",470,"'10-3177","Categorical Security Aid",66283.00,66283.00,129567.00
05,"Burlington",5130,"Tabernacle Twp",500,"'10-3XXX","Other State Aids",161536.00,153200.00,651.00
05,"Burlington",5130,"Tabernacle Twp",520,"'","Total Revenues from State Sources",2936768.00,2684421.00,2491035.00
05,"Burlington",5130,"Tabernacle Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,519544.00,138234.00
05,"Burlington",5130,"Tabernacle Twp",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,95000.00,95000.00
05,"Burlington",5130,"Tabernacle Twp",710,"'","Adjustment for Prior Year Encumbrances",0.00,99075.00,0.00
05,"Burlington",5130,"Tabernacle Twp",715,"'","Actual Revenues (Over)/Under Expenditures",1500087.00,0.00,0.00
05,"Burlington",5130,"Tabernacle Twp",720,"'","Total Operating Budget",13770736.00,13074013.00,12933551.00
05,"Burlington",5130,"Tabernacle Twp",737,"'20-1760","Student Activity Fund Revenue",86538.00,25000.00,30000.00
05,"Burlington",5130,"Tabernacle Twp",738,"'20-1770","Scholarship Fund Revenue",347.00,150.00,150.00
05,"Burlington",5130,"Tabernacle Twp",740,"'20-1XXX","Other Revenue from Local Sources",4556.00,4587.00,10000.00
05,"Burlington",5130,"Tabernacle Twp",745,"'20-1XXX","Total Revenues from Local Sources",91441.00,29737.00,40150.00
05,"Burlington",5130,"Tabernacle Twp",755,"'20-3218","Preschool Education Aid-Prior Year Carryover",0.00,0.00,44460.00
05,"Burlington",5130,"Tabernacle Twp",760,"'20-3218","Preschool Education Aid",478044.00,552852.00,1547673.00
05,"Burlington",5130,"Tabernacle Twp",765,"'20-32XX","Other Restricted Entitlements",568877.00,0.00,0.00
05,"Burlington",5130,"Tabernacle Twp",770,"'","Total Revenues from State Sources",1046921.00,552852.00,1592133.00
05,"Burlington",5130,"Tabernacle Twp",775,"'20-4411-4416","Title I",68582.00,32501.00,27625.00
05,"Burlington",5130,"Tabernacle Twp",780,"'20-4451-4455","Title II",13430.00,11690.00,9936.00
05,"Burlington",5130,"Tabernacle Twp",790,"'20-4471-4474","Title IV",10000.00,10000.00,8500.00
05,"Burlington",5130,"Tabernacle Twp",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",201442.00,198439.00,168672.00
05,"Burlington",5130,"Tabernacle Twp",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",2595.00,0.00,0.00
05,"Burlington",5130,"Tabernacle Twp",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",13495.00,0.00,0.00
05,"Burlington",5130,"Tabernacle Twp",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",29881.00,0.00,0.00
05,"Burlington",5130,"Tabernacle Twp",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",18294.00,35391.00,0.00
05,"Burlington",5130,"Tabernacle Twp",814,"'20-4540","Arp-ESSER",144313.00,0.00,0.00
05,"Burlington",5130,"Tabernacle Twp",825,"'20-4XXX","Other",0.00,214359.00,0.00
05,"Burlington",5130,"Tabernacle Twp",830,"'","Total Revenues from Federal Sources",502032.00,502380.00,214733.00
05,"Burlington",5130,"Tabernacle Twp",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",0.00,138213.00,111342.00
05,"Burlington",5130,"Tabernacle Twp",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",11732.00,-10000.00,-4500.00
05,"Burlington",5130,"Tabernacle Twp",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",153.00,850.00,350.00
05,"Burlington",5130,"Tabernacle Twp",840,"'","Total Grants and Entitlements",1652279.00,1214032.00,1954208.00
05,"Burlington",5130,"Tabernacle Twp",860,"'40-1210","Local Tax Levy",459041.00,659591.00,160423.00
05,"Burlington",5130,"Tabernacle Twp",865,"'40-1510","Interest on Investments",682592.00,255000.00,0.00
05,"Burlington",5130,"Tabernacle Twp",875,"'40-1XXX","Miscellaneous",682592.00,255000.00,0.00
05,"Burlington",5130,"Tabernacle Twp",885,"'","Total Revenues from Local Sources",1141633.00,914591.00,160423.00
05,"Burlington",5130,"Tabernacle Twp",890,"'40-3160","Debt Service Aid Type II",170861.00,304887.00,305909.00
05,"Burlington",5130,"Tabernacle Twp",892,"'40-303","Budgeted Fund Balance",0.00,32717.00,433399.00
05,"Burlington",5130,"Tabernacle Twp",895,"'","Total Local Repayment of Debt",1312494.00,1252195.00,899731.00
05,"Burlington",5130,"Tabernacle Twp",930,"'","Actual Revenues (Over)/Under Expenditures",-433398.00,0.00,0.00
05,"Burlington",5130,"Tabernacle Twp",935,"'","Total Repayment of Debt",879096.00,1252195.00,899731.00
05,"Burlington",5130,"Tabernacle Twp",1000,"'","Total Revenues/Sources",16302111.00,15540240.00,15787490.00
05,"Burlington",5130,"Tabernacle Twp",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",0.00,138213.00,111342.00
05,"Burlington",5130,"Tabernacle Twp",1010,"'","Total Revenues/Sources Net of Transfers",16302111.00,15402027.00,15676148.00
05,"Burlington",5490,"Washington Twp",100,"'10-1210","Local Tax Levy-Base Budget",1482945.00,1482945.00,1558441.00
05,"Burlington",5490,"Washington Twp",114,"'10-121x","Total Tax Levy",1482945.00,1482945.00,1558441.00
05,"Burlington",5490,"Washington Twp",120,"'10-12XX","Other Local Governmental Units-Unrestricted",50000.00,50000.00,280000.00
05,"Burlington",5490,"Washington Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",11990.00,500.00,500.00
05,"Burlington",5490,"Washington Twp",370,"'","Total Revenues from Local Sources",1544935.00,1533445.00,1838941.00
05,"Burlington",5490,"Washington Twp",420,"'10-3121","Categorical Transportation Aid",83884.00,83884.00,58245.00
05,"Burlington",5490,"Washington Twp",430,"'10-3131","Extraordinary Aid",102169.00,50000.00,85000.00
05,"Burlington",5490,"Washington Twp",440,"'10-3132","Categorical Special Education Aid",52560.00,42496.00,75718.00
05,"Burlington",5490,"Washington Twp",460,"'10-3176","Equalization Aid",1301.00,0.00,0.00
05,"Burlington",5490,"Washington Twp",470,"'10-3177","Categorical Security Aid",9777.00,9777.00,10363.00
05,"Burlington",5490,"Washington Twp",500,"'10-3XXX","Other State Aids",455.00,0.00,0.00
05,"Burlington",5490,"Washington Twp",520,"'","Total Revenues from State Sources",250146.00,186157.00,229326.00
05,"Burlington",5490,"Washington Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,286068.00,150000.00
05,"Burlington",5490,"Washington Twp",710,"'","Adjustment for Prior Year Encumbrances",0.00,58743.00,0.00
05,"Burlington",5490,"Washington Twp",715,"'","Actual Revenues (Over)/Under Expenditures",187879.00,0.00,0.00
05,"Burlington",5490,"Washington Twp",720,"'","Total Operating Budget",1982960.00,2064413.00,2218267.00
05,"Burlington",5490,"Washington Twp",760,"'20-3218","Preschool Education Aid",130626.00,92142.00,111342.00
05,"Burlington",5490,"Washington Twp",770,"'","Total Revenues from State Sources",130626.00,92142.00,111342.00
05,"Burlington",5490,"Washington Twp",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",0.00,46071.00,31812.00
05,"Burlington",5490,"Washington Twp",840,"'","Total Grants and Entitlements",130626.00,138213.00,143154.00
05,"Burlington",5490,"Washington Twp",1000,"'","Total Revenues/Sources",2113586.00,2202626.00,2361421.00
05,"Burlington",5490,"Washington Twp",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",0.00,46071.00,31812.00
05,"Burlington",5490,"Washington Twp",1010,"'","Total Revenues/Sources Net of Transfers",2113586.00,2156555.00,2329609.00
05,"Burlington",5720,"Westampton",100,"'10-1210","Local Tax Levy-Base Budget",11297842.00,11615110.00,13124650.00
05,"Burlington",5720,"Westampton",114,"'10-121x","Total Tax Levy",11297842.00,11615110.00,13124650.00
05,"Burlington",5720,"Westampton",190,"'10-1300","Total Tuition",39803.00,0.00,0.00
05,"Burlington",5720,"Westampton",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",130868.00,0.00,15000.00
05,"Burlington",5720,"Westampton",330,"'10-1XXX","Interest Earned on Maintenance Reserve",11070.00,10.00,500.00
05,"Burlington",5720,"Westampton",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",36475.00,15.00,2000.00
05,"Burlington",5720,"Westampton",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",1532.00,0.00,0.00
05,"Burlington",5720,"Westampton",370,"'","Total Revenues from Local Sources",11517590.00,11615135.00,13142150.00
05,"Burlington",5720,"Westampton",420,"'10-3121","Categorical Transportation Aid",408807.00,408807.00,467818.00
05,"Burlington",5720,"Westampton",430,"'10-3131","Extraordinary Aid",139620.00,0.00,0.00
05,"Burlington",5720,"Westampton",440,"'10-3132","Categorical Special Education Aid",885755.00,885755.00,1125504.00
05,"Burlington",5720,"Westampton",460,"'10-3176","Equalization Aid",3684146.00,3639698.00,3519687.00
05,"Burlington",5720,"Westampton",470,"'10-3177","Categorical Security Aid",93300.00,93300.00,216206.00
05,"Burlington",5720,"Westampton",500,"'10-3XXX","Other State Aids",31846.00,25002.00,22705.00
05,"Burlington",5720,"Westampton",503,"'10-3256","State Reimbursements from Securing Our Childrens Future Bond Act",51564.00,0.00,0.00
05,"Burlington",5720,"Westampton",520,"'","Total Revenues from State Sources",5295038.00,5052562.00,5351920.00
05,"Burlington",5720,"Westampton",540,"'10-4200","Medicaid Reimbursement",13364.00,35972.00,3604.00
05,"Burlington",5720,"Westampton",570,"'","Total Revenues from Federal Sources",13364.00,35972.00,3604.00
05,"Burlington",5720,"Westampton",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,550000.00,675045.00
05,"Burlington",5720,"Westampton",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,16663.00,0.00
05,"Burlington",5720,"Westampton",710,"'","Adjustment for Prior Year Encumbrances",0.00,183202.00,0.00
05,"Burlington",5720,"Westampton",715,"'","Actual Revenues (Over)/Under Expenditures",71202.00,0.00,0.00
