"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
09,"Cape May",5610,"West Cape May Boro","Total Support Services",6363,5550,5326,6675,6317
09,"Cape May",5610,"West Cape May Boro","Support Services-Salaries and Benefits",4784,3666,2441,3059,3577
09,"Cape May",5610,"West Cape May Boro","Total Administrative Costs",1745,1712,1984,2487,2478
09,"Cape May",5610,"West Cape May Boro","Administration Salaries and Benefits",293,442,293,367,384
09,"Cape May",5610,"West Cape May Boro","Total Operations and Maintenance of Plant",2427,2944,3136,3930,3715
09,"Cape May",5610,"West Cape May Boro","Operations and Maintenance-Salaries and Benefits",1438,1583,1511,1894,1708
09,"Cape May",5610,"West Cape May Boro","Board Contribution to Food Services",43,0,19,24,50
09,"Cape May",5610,"West Cape May Boro","Total Extracurricular Costs",7,8,83,103,206
09,"Cape May",5610,"West Cape May Boro","Total Equipment Costs",1508,126,0,0,0
09,"Cape May",5610,"West Cape May Boro","Legal Costs",73,140,106,133,112
09,"Cape May",5610,"West Cape May Boro","Employee Benefits as a percentage of salaries","15.41%","19.88%","20.96%","20.96%","22.32%"
09,"Cape May",5790,"Wildwood City","Total Budgetary Comparative Per Pupil Cost",21809,20948,25538,24492,25760
09,"Cape May",5790,"Wildwood City","Total Classroom Instruction",12742,11700,14547,13371,14223
09,"Cape May",5790,"Wildwood City","Classroom-Salaries and Benefits",12228,11272,13754,12634,13478
09,"Cape May",5790,"Wildwood City","Classroom-General Supplies and Textbooks",244,167,461,424,428
09,"Cape May",5790,"Wildwood City","Classroom-Purchased Services",270,261,332,313,317
09,"Cape May",5790,"Wildwood City","Total Support Services",3708,3290,4562,4453,4799
09,"Cape May",5790,"Wildwood City","Support Services-Salaries and Benefits",2717,2153,3203,3132,3253
09,"Cape May",5790,"Wildwood City","Total Administrative Costs",2398,2371,2575,2610,2610
09,"Cape May",5790,"Wildwood City","Administration Salaries and Benefits",2009,1947,2063,1924,2072
09,"Cape May",5790,"Wildwood City","Total Operations and Maintenance of Plant",2006,2568,2690,2964,2923
09,"Cape May",5790,"Wildwood City","Operations and Maintenance-Salaries and Benefits",933,903,1380,1292,1345
09,"Cape May",5790,"Wildwood City","Board Contribution to Food Services",0,0,0,0,0
09,"Cape May",5790,"Wildwood City","Total Extracurricular Costs",946,1007,1149,1079,1191
09,"Cape May",5790,"Wildwood City","Total Equipment Costs",25,70,247,236,67
09,"Cape May",5790,"Wildwood City","Legal Costs",44,55,55,49,47
09,"Cape May",5790,"Wildwood City","Employee Benefits as a percentage of salaries","37.75%","39.66%","38.28%","38.64%","37.93%"
09,"Cape May",5800,"Wildwood Crest Boro","Total Budgetary Comparative Per Pupil Cost",30961,35521,40205,46629,46959
09,"Cape May",5800,"Wildwood Crest Boro","Total Classroom Instruction",19243,21470,23539,27300,27211
09,"Cape May",5800,"Wildwood Crest Boro","Classroom-Salaries and Benefits",17292,18960,20907,24248,23804
09,"Cape May",5800,"Wildwood Crest Boro","Classroom-General Supplies and Textbooks",1292,2011,1744,2023,2281
09,"Cape May",5800,"Wildwood Crest Boro","Classroom-Purchased Services",660,499,888,1029,1125
09,"Cape May",5800,"Wildwood Crest Boro","Total Support Services",5481,6801,8395,9737,9707
09,"Cape May",5800,"Wildwood Crest Boro","Support Services-Salaries and Benefits",4401,5331,6539,7584,7240
09,"Cape May",5800,"Wildwood Crest Boro","Total Administrative Costs",1583,1508,1525,1769,1768
09,"Cape May",5800,"Wildwood Crest Boro","Administration Salaries and Benefits",1310,1185,1227,1423,1406
09,"Cape May",5800,"Wildwood Crest Boro","Total Operations and Maintenance of Plant",3462,4446,5506,6386,6811
09,"Cape May",5800,"Wildwood Crest Boro","Operations and Maintenance-Salaries and Benefits",1646,1965,2113,2451,2683
09,"Cape May",5800,"Wildwood Crest Boro","Board Contribution to Food Services",119,153,89,103,102
09,"Cape May",5800,"Wildwood Crest Boro","Total Extracurricular Costs",1073,1143,1142,1325,1351
09,"Cape May",5800,"Wildwood Crest Boro","Total Equipment Costs",151,65,356,412,281
09,"Cape May",5800,"Wildwood Crest Boro","Legal Costs",51,103,51,59,59
09,"Cape May",5800,"Wildwood Crest Boro","Employee Benefits as a percentage of salaries","38.08%","35.76%","42.35%","42.35%","46.76%"
09,"Cape May",5840,"Woodbine Boro","Total Budgetary Comparative Per Pupil Cost",15514,17708,19879,21807,20522
09,"Cape May",5840,"Woodbine Boro","Total Classroom Instruction",10440,12000,13439,14792,12847
09,"Cape May",5840,"Woodbine Boro","Classroom-Salaries and Benefits",8331,9445,10463,11850,11409
09,"Cape May",5840,"Woodbine Boro","Classroom-General Supplies and Textbooks",89,195,456,557,424
09,"Cape May",5840,"Woodbine Boro","Classroom-Purchased Services",2019,2359,2520,2385,1014
09,"Cape May",5840,"Woodbine Boro","Total Support Services",1848,2392,2737,2916,3723
09,"Cape May",5840,"Woodbine Boro","Support Services-Salaries and Benefits",1175,1411,1435,1538,1567
09,"Cape May",5840,"Woodbine Boro","Total Administrative Costs",1830,1952,2049,2240,2078
09,"Cape May",5840,"Woodbine Boro","Administration Salaries and Benefits",1034,1104,1172,1274,1154
09,"Cape May",5840,"Woodbine Boro","Total Operations and Maintenance of Plant",1348,1343,1610,1811,1831
09,"Cape May",5840,"Woodbine Boro","Operations and Maintenance-Salaries and Benefits",0,0,0,56,92
09,"Cape May",5840,"Woodbine Boro","Board Contribution to Food Services",0,0,0,0,0
09,"Cape May",5840,"Woodbine Boro","Total Extracurricular Costs",0,0,34,37,32
09,"Cape May",5840,"Woodbine Boro","Total Equipment Costs",21,144,474,547,463
09,"Cape May",5840,"Woodbine Boro","Legal Costs",9,17,37,75,37
09,"Cape May",5840,"Woodbine Boro","Employee Benefits as a percentage of salaries","30.41%","34.64%","40.52%","38.68%","37.32%"
11,"Cumberland",0540,"Bridgeton City","Total Budgetary Comparative Per Pupil Cost",16263,17471,24250,24459,25903
11,"Cumberland",0540,"Bridgeton City","Total Classroom Instruction",9310,9875,13811,13889,14728
11,"Cumberland",0540,"Bridgeton City","Classroom-Salaries and Benefits",8248,8500,11624,11700,12172
11,"Cumberland",0540,"Bridgeton City","Classroom-General Supplies and Textbooks",323,364,848,870,932
11,"Cumberland",0540,"Bridgeton City","Classroom-Purchased Services",739,1011,1339,1319,1624
11,"Cumberland",0540,"Bridgeton City","Total Support Services",2984,3462,4824,4839,4985
11,"Cumberland",0540,"Bridgeton City","Support Services-Salaries and Benefits",2520,2808,3759,3783,3911
11,"Cumberland",0540,"Bridgeton City","Total Administrative Costs",1792,1811,2247,2409,2409
11,"Cumberland",0540,"Bridgeton City","Administration Salaries and Benefits",1438,1439,1700,1785,1809
11,"Cumberland",0540,"Bridgeton City","Total Operations and Maintenance of Plant",1874,1987,2899,2851,3243
11,"Cumberland",0540,"Bridgeton City","Operations and Maintenance-Salaries and Benefits",1131,1190,1561,1571,1818
11,"Cumberland",0540,"Bridgeton City","Board Contribution to Food Services",0,0,0,0,0
11,"Cumberland",0540,"Bridgeton City","Total Extracurricular Costs",172,192,285,287,319
11,"Cumberland",0540,"Bridgeton City","Total Equipment Costs",171,120,573,876,289
11,"Cumberland",0540,"Bridgeton City","Legal Costs",30,34,43,43,47
11,"Cumberland",0540,"Bridgeton City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",347,347,433,436,436
11,"Cumberland",0540,"Bridgeton City","Employee Benefits as a percentage of salaries","36.55%","38.01%","44.18%","44.01%","48.41%"
11,"Cumberland",0950,"Commercial Twp","Total Budgetary Comparative Per Pupil Cost",14475,14585,18096,17442,18028
11,"Cumberland",0950,"Commercial Twp","Total Classroom Instruction",7602,8157,10209,9821,10184
11,"Cumberland",0950,"Commercial Twp","Classroom-Salaries and Benefits",7209,7869,9719,9303,9592
11,"Cumberland",0950,"Commercial Twp","Classroom-General Supplies and Textbooks",234,167,214,249,349
11,"Cumberland",0950,"Commercial Twp","Classroom-Purchased Services",159,121,276,268,244
11,"Cumberland",0950,"Commercial Twp","Total Support Services",2767,2319,3253,3115,3240
11,"Cumberland",0950,"Commercial Twp","Support Services-Salaries and Benefits",2393,1631,2429,2306,2304
11,"Cumberland",0950,"Commercial Twp","Total Administrative Costs",1851,1722,1995,1926,1924
11,"Cumberland",0950,"Commercial Twp","Administration Salaries and Benefits",1070,1002,1105,1060,1068
11,"Cumberland",0950,"Commercial Twp","Total Operations and Maintenance of Plant",2117,2253,2432,2360,2340
11,"Cumberland",0950,"Commercial Twp","Operations and Maintenance-Salaries and Benefits",263,264,340,326,330
11,"Cumberland",0950,"Commercial Twp","Board Contribution to Food Services",0,0,0,0,0
11,"Cumberland",0950,"Commercial Twp","Total Extracurricular Costs",30,21,30,29,29
11,"Cumberland",0950,"Commercial Twp","Total Equipment Costs",86,0,884,849,157
11,"Cumberland",0950,"Commercial Twp","Legal Costs",78,62,66,63,62
11,"Cumberland",0950,"Commercial Twp","Employee Benefits as a percentage of salaries","30.17%","32.44%","37.23%","37.10%","36.92%"
11,"Cumberland",0995,"Cumberland Co Vocational","Total Budgetary Comparative Per Pupil Cost",17589,18213,20092,20370,21478
11,"Cumberland",0995,"Cumberland Co Vocational","Total Classroom Instruction",9464,9740,10807,10707,11476
11,"Cumberland",0995,"Cumberland Co Vocational","Classroom-Salaries and Benefits",7709,7845,8470,8302,9126
11,"Cumberland",0995,"Cumberland Co Vocational","Classroom-General Supplies and Textbooks",1130,969,1185,1239,1217
11,"Cumberland",0995,"Cumberland Co Vocational","Classroom-Purchased Services",626,925,1151,1166,1133
11,"Cumberland",0995,"Cumberland Co Vocational","Total Support Services",1815,2098,2489,2599,2807
11,"Cumberland",0995,"Cumberland Co Vocational","Support Services-Salaries and Benefits",1693,1900,2221,2263,2439
11,"Cumberland",0995,"Cumberland Co Vocational","Total Administrative Costs",2673,2659,2558,2769,2963
11,"Cumberland",0995,"Cumberland Co Vocational","Administration Salaries and Benefits",1943,1952,1871,1949,2018
11,"Cumberland",0995,"Cumberland Co Vocational","Total Operations and Maintenance of Plant",3357,3467,3878,3931,3856
11,"Cumberland",0995,"Cumberland Co Vocational","Operations and Maintenance-Salaries and Benefits",1471,1422,1489,1485,1572
11,"Cumberland",0995,"Cumberland Co Vocational","Board Contribution to Food Services",0,0,0,0,0
11,"Cumberland",0995,"Cumberland Co Vocational","Total Extracurricular Costs",274,235,341,343,355
11,"Cumberland",0995,"Cumberland Co Vocational","Total Equipment Costs",1467,688,1766,1903,1391
11,"Cumberland",0995,"Cumberland Co Vocational","Legal Costs",140,79,74,75,71
11,"Cumberland",0995,"Cumberland Co Vocational","Employee Benefits as a percentage of salaries","29.12%","30.40%","35.16%","33.12%","37.17%"
11,"Cumberland",0997,"Cumberland Regional","Total Budgetary Comparative Per Pupil Cost",16878,16108,19657,20385,21720
11,"Cumberland",0997,"Cumberland Regional","Total Classroom Instruction",8133,8075,10322,10410,10716
11,"Cumberland",0997,"Cumberland Regional","Classroom-Salaries and Benefits",7075,7083,9088,9158,9362
11,"Cumberland",0997,"Cumberland Regional","Classroom-General Supplies and Textbooks",576,474,600,613,616
11,"Cumberland",0997,"Cumberland Regional","Classroom-Purchased Services",482,519,634,639,739
11,"Cumberland",0997,"Cumberland Regional","Total Support Services",2280,2387,2648,2668,3053
11,"Cumberland",0997,"Cumberland Regional","Support Services-Salaries and Benefits",1964,1953,2190,2207,2460
11,"Cumberland",0997,"Cumberland Regional","Total Administrative Costs",1828,2047,2574,2667,2667
11,"Cumberland",0997,"Cumberland Regional","Administration Salaries and Benefits",1610,1830,2117,2133,2182
11,"Cumberland",0997,"Cumberland Regional","Total Operations and Maintenance of Plant",3743,2604,3118,3608,3797
11,"Cumberland",0997,"Cumberland Regional","Operations and Maintenance-Salaries and Benefits",876,1431,1215,1227,1275
11,"Cumberland",0997,"Cumberland Regional","Board Contribution to Food Services",0,0,0,0,0
11,"Cumberland",0997,"Cumberland Regional","Total Extracurricular Costs",804,941,964,1000,1423
11,"Cumberland",0997,"Cumberland Regional","Total Equipment Costs",237,237,286,289,369
11,"Cumberland",0997,"Cumberland Regional","Legal Costs",62,48,110,111,108
11,"Cumberland",0997,"Cumberland Regional","Employee Benefits as a percentage of salaries","27.19%","28.52%","34.13%","34.13%","36.66%"
11,"Cumberland",1020,"Deerfield Twp","Total Budgetary Comparative Per Pupil Cost",17983,19523,19557,20326,20620
11,"Cumberland",1020,"Deerfield Twp","Total Classroom Instruction",11008,12275,12433,12986,12911
11,"Cumberland",1020,"Deerfield Twp","Classroom-Salaries and Benefits",10290,11378,11832,12383,12282
11,"Cumberland",1020,"Deerfield Twp","Classroom-General Supplies and Textbooks",176,667,355,342,411
11,"Cumberland",1020,"Deerfield Twp","Classroom-Purchased Services",542,231,245,261,218
11,"Cumberland",1020,"Deerfield Twp","Total Support Services",3188,3341,3155,3230,3620
11,"Cumberland",1020,"Deerfield Twp","Support Services-Salaries and Benefits",2506,2619,2647,2677,2978
11,"Cumberland",1020,"Deerfield Twp","Total Administrative Costs",1699,1657,1665,1710,1705
11,"Cumberland",1020,"Deerfield Twp","Administration Salaries and Benefits",1019,1026,936,972,959
11,"Cumberland",1020,"Deerfield Twp","Total Operations and Maintenance of Plant",2065,2169,2165,2258,2231
11,"Cumberland",1020,"Deerfield Twp","Operations and Maintenance-Salaries and Benefits",318,382,301,310,312
11,"Cumberland",1020,"Deerfield Twp","Board Contribution to Food Services",0,0,0,0,0
11,"Cumberland",1020,"Deerfield Twp","Total Extracurricular Costs",4,61,115,119,129
11,"Cumberland",1020,"Deerfield Twp","Total Equipment Costs",72,591,300,314,353
11,"Cumberland",1020,"Deerfield Twp","Legal Costs",31,19,102,69,102
11,"Cumberland",1020,"Deerfield Twp","Employee Benefits as a percentage of salaries","32.29%","34.43%","44.38%","41.92%","44.11%"
11,"Cumberland",1120,"Downe Twp","Total Budgetary Comparative Per Pupil Cost",16898,16741,18716,20906,20104
11,"Cumberland",1120,"Downe Twp","Total Classroom Instruction",9615,9791,11510,12848,11850
11,"Cumberland",1120,"Downe Twp","Classroom-Salaries and Benefits",9292,9607,11122,12415,11467
11,"Cumberland",1120,"Downe Twp","Classroom-General Supplies and Textbooks",84,66,261,292,233
11,"Cumberland",1120,"Downe Twp","Classroom-Purchased Services",238,118,127,141,151
11,"Cumberland",1120,"Downe Twp","Total Support Services",3692,3467,3566,3980,4044
11,"Cumberland",1120,"Downe Twp","Support Services-Salaries and Benefits",2485,2223,2360,2634,2591
11,"Cumberland",1120,"Downe Twp","Total Administrative Costs",1962,1764,1765,1971,1964
11,"Cumberland",1120,"Downe Twp","Administration Salaries and Benefits",901,942,856,955,942
11,"Cumberland",1120,"Downe Twp","Total Operations and Maintenance of Plant",1485,1561,1816,2041,2199
11,"Cumberland",1120,"Downe Twp","Operations and Maintenance-Salaries and Benefits",489,522,672,750,780
11,"Cumberland",1120,"Downe Twp","Board Contribution to Food Services",0,29,26,29,0
11,"Cumberland",1120,"Downe Twp","Total Extracurricular Costs",36,39,34,38,47
11,"Cumberland",1120,"Downe Twp","Total Equipment Costs",0,0,260,291,544
11,"Cumberland",1120,"Downe Twp","Legal Costs",50,7,26,29,28
11,"Cumberland",1120,"Downe Twp","Employee Benefits as a percentage of salaries","36.21%","34.69%","30.57%","30.57%","31.32%"
11,"Cumberland",1460,"Fairfield Twp","Total Budgetary Comparative Per Pupil Cost",12633,14799,17511,17182,18533
11,"Cumberland",1460,"Fairfield Twp","Total Classroom Instruction",8419,9135,10405,10202,10709
11,"Cumberland",1460,"Fairfield Twp","Classroom-Salaries and Benefits",8220,8775,9908,9747,10111
11,"Cumberland",1460,"Fairfield Twp","Classroom-General Supplies and Textbooks",63,97,219,195,337
11,"Cumberland",1460,"Fairfield Twp","Classroom-Purchased Services",136,262,277,261,261
11,"Cumberland",1460,"Fairfield Twp","Total Support Services",1142,2370,2650,2698,3224
11,"Cumberland",1460,"Fairfield Twp","Support Services-Salaries and Benefits",617,1996,2442,2346,2555
11,"Cumberland",1460,"Fairfield Twp","Total Administrative Costs",1670,1533,1864,1848,1843
11,"Cumberland",1460,"Fairfield Twp","Administration Salaries and Benefits",1000,795,974,967,1021
11,"Cumberland",1460,"Fairfield Twp","Total Operations and Maintenance of Plant",1175,1536,2206,2070,2167
11,"Cumberland",1460,"Fairfield Twp","Operations and Maintenance-Salaries and Benefits",142,696,934,874,929
11,"Cumberland",1460,"Fairfield Twp","Board Contribution to Food Services",0,0,0,0,0
